company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,cocoa_butter,vanilla,lecithin,salt,sugar,first_taste,second_taste
hexx,U.S.A,2015,Venezuela,Venezuela,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,intense,palm
hexx,U.S.A,2015,Tanzania,Tanzania,70,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,intense,palm
hexx,U.S.A,2018,Dominican republic,"Oko Caribe, batch 0719",71,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,fruity,tannic
hexx,U.S.A,2018,Tanzania,"Kokoa Kamili, batch 0214",70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,lemon,late sour & molasses
hexx,U.S.A,2018,Madagascar,"Sambirano Valley, batch 0124",74,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,sour,citrus
hexx,U.S.A,2018,Ecuador,"Camino Verde, batch 0722",73,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,harsh flavor,hay
hexx,U.S.A,2018,Peru,"Maranon, batch 0723",70,2.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,light color,sour
Hogarth,New zealand,2016,Peru,Gran Blanco,66,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,mild caramel,honey
Hogarth,New zealand,2016,Dominican republic,Conacado,75,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,bitter
Hogarth,New zealand,2016,Madagascar,Akesson's Estate,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sour,earthy
Hogarth,New zealand,2016,Venezuela,Carenero Superior,72,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,off notes
Hogarth,New zealand,2019,Ecuador,Hacienda Victoria,85,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,butterscotch,burnt cinnamon
Hogarth,New zealand,2019,Venezuela,"Porcelana, Lake Maracaibo",68,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,high acid,sweet
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Manabi,58,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,dry,nutty
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Arriba,58,3.25,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,dry,intense floral
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Arriba,72,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dry,floral
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Manabi,80,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,perfume
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Arriba,80,2,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,perfume,burning
Holy Cacao,Israel,2009,Dominican republic,Hispaniola w/ nibs,75,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,red berry,cocoa
Holy Cacao,Israel,2009,Peru,San Martin,70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,coffee,red berry
Holy Cacao,Israel,2009,Dominican republic,Hispaniola,70,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,red berry
Holy Cacao,Israel,2009,Ivory coast,Ivory Coast,70,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dry,sour
Holy Cacao,Israel,2015,Ecuador,"Camino Verde P., Balao, Guayas",70,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,floral,roasty
Holy Cacao,Israel,2015,Madagascar,Sambirano,70,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,rich cocoa,fatty
Holy Cacao,Israel,2015,Trinidad,Gran Couva,70,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,creamy,nutty
Holy Cacao,Israel,2015,Venezuela,Mara,70,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,muted,fatty
Holy Cacao,Israel,2016,Peru,Maranon,70,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,sour,raw
Honest,South africa,2014,Ecuador,"Ecuador, w/ nibs, batch 140224-1",72,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,true to sugar,green
Hotel Chocolat,U.k.,2013,St. lucia,"Marcial, single Cote, 2012",70,4,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,cardamon,floral
Hotel Chocolat,U.k.,2015,St. lucia,"Pepiniere, single Cote",70,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,smoke,cocoa
Hotel Chocolat,U.k.,2018,Colombia,"Sierra Nevada, Cienaga",75,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,dry,woody
Hotel Chocolat,U.k.,2019,Honduras,Copan,72,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,sour raisin,woody
Hotel Chocolat,U.k.,2019,Tanzania,Kilombero Valley,80,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,fatty,mild bitter
Hotel Chocolat (Coppeneur),U.k.,2008,St. lucia,St. Lucia,72,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,grassy,tobacco
Hotel Chocolat (Coppeneur),U.k.,2008,Sao tome,Uba Budo,72,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,fungal,mushroom
Hotel Chocolat (Coppeneur),U.k.,2008,Tanzania,Tanzania,75,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,sandy,sweet
Hotel Chocolat (Coppeneur),U.k.,2010,Venezuela,Chuao,70,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,ashey,woody
Hotel Chocolat (Coppeneur),U.k.,2011,St. lucia,"Island Growers, 96hr c.",65,3.25,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,sweet,cocoa
Hotel Chocolat (Coppeneur),U.k.,2011,Ecuador,"Los Rios, H. Iara, 96hr c.",80,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,mild bitter,floral
Hotel Chocolat (Coppeneur),U.k.,2011,St. lucia,"Island Growers, 120hr c.",65,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,woody,nutty
Hotel Chocolat (Coppeneur),U.k.,2012,Madagascar,Sambirano,66,3.5,4,have_not_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,sweet,red berry
Hotel Chocolat (Coppeneur),U.k.,2013,Vietnam,Mekong Delta & Dong Nai,80,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,tart,fruity
Hotel Chocolat (Coppeneur),U.k.,2013,Ecuador,"Los Rios, H. Iara, 2012",82,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,spicy
Hotel Chocolat (Coppeneur),U.k.,2013,Trinidad,Trinidad,75,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,sandy,vegetal
Hotel Chocolat (Coppeneur),U.k.,2013,Ecuador,"Los Rios, H. Iara",90,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,leathery
Hotel Chocolat (Coppeneur),U.k.,2013,Madagascar,"Somia Plantation, Akesson, 2012, Rabot",72,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,nutty,mild coffee
Hotel Chocolat (Coppeneur),U.k.,2013,Ecuador,"Los Rios, H. Iara, 2012, 120hr c., batch 13092",100,2.5,1,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,candy,uncontrolled bitterness
Hummingbird,Canada,2013,Venezuela,"Amazonas, batch 14",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,coffee
Hummingbird,Canada,2013,Venezuela,"Ocumare, Cumboto, batch 16",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,gritty
Hummingbird,Canada,2014,Dominican republic,"Hispaniola, batch 73",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,raisins,rich choco
Hummingbird,Canada,2014,Dominican republic,Zorzal Reserva w/ Charles Kerchner,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,mild fruit
Hummingbird,Canada,2014,Bolivia,"Bolivia, batch 85",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,cherry
Hummingbird,Canada,2014,Bolivia,"Bolivia, Bo-nib-ia, w/ nibs, batch 78",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,woody,floral
Hummingbird,Canada,2014,Nicaragua,"Momotombo, batch 74",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,earthy,metallic edge
Hummingbird,Canada,2015,Vietnam,Lam Dong,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,mild roasty
Idilio (Felchlin),Switzerland,2011,Venezuela,"Porcelana, Zulia",74,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,nutty
Idilio (Felchlin),Switzerland,2011,Venezuela,"Carenero Superior, Urrutia, Barlovento",70,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,nutty
Idilio (Felchlin),Switzerland,2011,Venezuela,Coopertiva Amazona w/ nibs,72,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,peanut,coffee
Idilio (Felchlin),Switzerland,2011,Venezuela,"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",72,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,nutty
Idilio (Felchlin),Switzerland,2011,Venezuela,Coopertiva Amazona,72,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,cocoa
Idilio (Felchlin),Switzerland,2011,Venezuela,"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",72,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,roasted nuts
Idilio (Felchlin),Switzerland,2011,Venezuela,"Ocumare, H. Cata, 48hr c.",72,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,nutty
Idilio (Felchlin),Switzerland,2011,Venezuela,"Ocumare, H. Cata, w/ nibs",72,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,nutty
Idilio (Felchlin),Switzerland,2011,Venezuela,"Choroni, Finca Torres, 48hr c.",72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,sour
Idilio (Felchlin),Switzerland,2013,Venezuela,"Chuao, (Choroni, Ven.)",72,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,rich
Indah,India,2016,India,India (south),61,2.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,sour,sweet
Indaphoria,U.S.A,2012,Dominican republic,La Red,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,heavy roast,black licorice
Indaphoria,U.S.A,2012,Dominican republic,"Conacado, Manifesto",70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,sandy,strawberry
Indi,U.S.A,2014,Honduras,Honduras,77,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,buttery,intense
Indi,U.S.A,2017,Vietnam,Lam Dong,72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,roasty
iQ Chocolate,Scotland,2012,Peru,black label,72,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_not_sugar,sandy,caramel
iQ Chocolate,Scotland,2012,Peru,"Satipo region, white label",72,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_not_sugar,very sandy,sweet
Isidro,U.S.A,2014,Madagascar,"Madagascar, batch 27",72,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,tart
Isidro,U.S.A,2014,Belize,"Belize, batch 26",72,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,mild metallic,spice
Isidro,U.S.A,2014,Dominican republic,"Dominican Republic, batch 30",72,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasty,nutty
Isidro,U.S.A,2014,Peru,"Peru, batch 25",72,2.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,off notes,pungent
Islands Chocolate,St.vincent-grenadines,2018,St.vincent-grenadines,Perseverance E.,72,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,woody,meaty
Izard,U.S.A,2015,Belize,"Maya Mountain, Toledo, Batch 29",70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,cherry
Izard,U.S.A,2015,Dominican republic,"Elvesia P., Batch 32",70,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,molasses
Jacque Torres,U.S.A,2006,Ghana,Trinatario Treasure,71,2,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,gritty,unrefined
Jean Marie Auboine,U.S.A,2018,Venezuela,"Venezuela, batch 107",72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,sweet
Johnny Iuzzini,U.S.A,2017,Ecuador,"Costa Esmeralda, Batch 30",78,3.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,full bodied,floral
Johnny Iuzzini,U.S.A,2017,Venezuela,"Ocumare, Cuyagua",72,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dairy,nutty
Johnny Iuzzini,U.S.A,2017,Vietnam,"Tien Giang, Mekong Delta",65,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,sweet,fruity
Johnny Iuzzini,U.S.A,2017,Ecuador,Camino Verde P.,70,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,floral,bourbon
Johnny Iuzzini,U.S.A,2017,Madagascar,"Sambirano Valley, Batch 7",68,3.5,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,vanilla,gateway
Johnny Iuzzini,U.S.A,2017,Jamaica,Mount Pleasant,67,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,candy like,sweet
Johnny Iuzzini,U.S.A,2017,Peru,"San Martin, Oro Verde",75,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,floral,tobacco
Johnny Iuzzini,U.S.A,2018,Colombia,"Tumaco, batch 2",73,3.25,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,complex,bold
Johnny Iuzzini,U.S.A,2018,Trinidad,"Tabaquite, batch 12",80,3.25,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,bold,spice
Johnny Iuzzini,U.S.A,2018,India,"Anamalai, batch 8",66,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,gritty,coffee
Jordis,Czech republic,2015,Madagascar,Madagascar,63,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,off note,vanilla
Jordis,Czech republic,2020,Venezuela,Chuao,75,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,harsh,burnt nuts
Kad Kokoa,Thailand,2018,Thailand,Prachuap Khiri Khan,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,brownie,floral
Kad Kokoa,Thailand,2018,Thailand,Chantaburi,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,cocoa
Kad Kokoa,Thailand,2018,Thailand,Chiang Mai,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,herbal,tea-like
Kad Kokoa,Thailand,2018,Thailand,Chumphon,70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,floral,earthy
Kah Kow,Dominican republic,2013,Dominican republic,"Rizek Cacao, Cibao Valley, Rizek",70,3.5,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,raisins,prunes
Kah Kow,Dominican republic,2013,Dominican republic,"Rizek Cacao, Domin. Rep.",55,3.25,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,very sweet,basic cocoa
Kah Kow,Dominican republic,2013,Dominican republic,"Rizek Cacao, Domin. Rep.",62,3.25,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,candy-like,peanut butter
Kah Kow,Dominican republic,2013,Dominican republic,"Rizek Cacao, Domin. Rep.",82,3,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,nutty,sour milk
Kah Kow - USA,Dominican republic,2019,Dominican republic,"Dominican Nacional, Collection 01",68,3.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,creamy,floral
Kah Kow - USA,U.S.A,2019,Dominican republic,"Los Bejucos, Collection 01, Rizek",65,3.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,creamy,distinct
Kah Kow - USA,Dominican republic,2019,Dominican republic,Mata Larga,71.5,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,balanced
Kah Kow - USA,Dominican republic,2019,Dominican republic,El Antiguo (Monet Plata & Duarte ),70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,sweet
Kah Kow - USA,U.S.A,2019,Dominican republic,"El Valle, Collection 01, Rizek",72,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,creamy,black tea
Kaitxo,Spain,2019,Tanzania,"Morogoro, Kamili, Kilombero Valley, batch 13",75,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,base cocoa,fruit
Kaitxo,Spain,2019,Nicaragua,"San Juan Coop, El Castillero",75,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,tobacco
Kaitxo,Spain,2019,Peru,"Chulucanas, Piura, Cesar Vallejo-farmer",75,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,muted,grapes
Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Sisa's Secret/ original micro,70,3.5,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,mint
Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Sisa 36hr/ W. F. blend prototype,70,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,mild marshmallow
Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego 60hr/ W.F. blend prototype,85,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,mild bitter
Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Cacao Nacional W.F.,85,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,fruity,floral
Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Roberto,75,2.75,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,vanilla
Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego 48hr/ W.F. blend prototype,85,2.75,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,nutty
Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego/ original micro,85,2.5,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,crumbly,vanilla
Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Cacao Nacional W.F.,75,2.5,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,grassy,earthy
Kerchner,U.S.A,2013,Dominican republic,"La Red, Project Reserva, Guaconejo",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,dark berry
Ki' Xocolatl,Mexico,2009,Mexico,Dark,72,2,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,sweet,vanilla domintates
Kin + Pod,Canada,2020,Colombia,"Tumaco, batch 113",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,poor finish,cocoa
Kiskadee,U.S.A,2014,Dominican republic,"La Red, Guanconjeco",60,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,gritty,overly sweet
Krak,Netherlands,2017,Mexico,Xoconusco,70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,medium roast,nutty
Krak,Netherlands,2017,Belize,Belize,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,gritty,sour
Krak,Netherlands,2017,Vietnam,Vietnam,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sticky,molasses
Krak,Netherlands,2018,Mexico,"Xoconusco, triple turned",70,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,high acidity
Krak,Netherlands,2018,Philippines,Kablon Farm,70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nuts,dried fruit
Krak,Netherlands,2018,Madagascar,Mava Sa Ferme D'ottange,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasty,nutty
Krak,Netherlands,2019,Papua new guinea,Gazelle,70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,astringent,smomkey cocoa
Krak,Netherlands,2019,Colombia,H. Betulia B6,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,light color,floral
Kto,U.S.A,2014,Madagascar,Sambirano Valley,72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,strawberry,intense
Kto,U.S.A,2014,Belize,Belize,90,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,spicy
Kto,U.S.A,2014,Dominican republic,Elvesia,72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,molasses
Kto,U.S.A,2014,Dominican republic,ROIG,72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,earthy,fatty
Kto,U.S.A,2014,Belize,Belize,72,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,sour milk
Kto,U.S.A,2014,Venezuela,Ocumare,72,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,pungent
Kto,U.S.A,2014,Peru,San Martin,72,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,pungent
K'ul,U.S.A,2016,Brazil,"Bahia, Fazenda Camboa",70,3.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,creamy,mild flavors
K'ul,U.S.A,2016,Ecuador,"Los Rios, Hacienda Limon, Heirloom",70,3.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,oranges,floral
K'ul,U.S.A,2016,Haiti,"Kafupbo, Petit Bourg, De Borgnes",70,3.25,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,spicy,vanilla
K'ul,U.S.A,2016,Peru,"Maranon, Fortunato No. 4",70,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,astringent,unbalanced
Kyya,U.S.A,2014,Dominican republic,Hispaniola,72.5,3,5,have_cocoa_butter,have_vanila,have_not_lecithin,have_salt,have_sugar,vanilla,candy-like
Kyya,U.S.A,2014,Madagascar,Madagascar,72.5,3,5,have_cocoa_butter,have_vanila,have_not_lecithin,have_salt,have_sugar,mild vanilla and mild fruit,floral
Kyya,U.S.A,2014,Uganda,Uganda,72.5,2.5,5,have_cocoa_butter,have_vanila,have_not_lecithin,have_salt,have_sugar,vanilla,earth
Kyya,U.S.A,2014,Ecuador,Ecuador,72.5,2.5,5,have_cocoa_butter,have_vanila,have_not_lecithin,have_salt,have_sugar,intense,bourbon
L.A. Burdick (Felchlin),U.S.A,2009,Madagascar,Madagascar,64,3.5,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,smooth,rich
L.A. Burdick (Felchlin),U.S.A,2009,Bolivia,Bolivian,68,3,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,rich,spice
L.A. Burdick (Felchlin),U.S.A,2010,Dominican republic,Dominican Republic,74,3.75,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,simple,rich hot cocoa
L.A. Burdick (Felchlin),U.S.A,2010,Grenada,Grenada,75,3.25,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,creamy,cocoa
L.A. Burdick (Felchlin),U.S.A,2010,Venezuela,Venzuela,71,3,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,cocoa,nutty
L.A. Burdick (Felchlin),U.S.A,2011,Ecuador,Quito,74,3.75,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,spicy,roasty
L.A. Burdick (Felchlin),U.S.A,2012,Brazil,Brazil,70,4,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,creamy,woody
L.A. Burdick (Felchlin),U.S.A,2012,Venezuela,Chuao,68,3.75,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,berry,rich cocoa dominates
L.A. Burdick (Felchlin),U.S.A,2012,Peru,Peru,74,3.25,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,floral,soapy
